device;data_consumption;data_time;data_period;tag;main_category_name;sub_category_name;type;client_id
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;277;2024-12-24T09:51:01.000Z;13;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;5516;2024-12-24T09:51:51.000Z;72;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;192;2024-12-24T09:52:00.000Z;5;cold;Bathroom;Tap;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1071;2024-12-24T09:53:32.000Z;29;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;300;2024-12-24T09:54:03.000Z;8;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;243;2024-12-24T09:54:51.000Z;7;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;325;2024-12-24T09:55:17.000Z;10;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;3843;2024-12-24T09:55:28.000Z;61;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;207;2024-12-24T09:55:37.000Z;5;cold;Bathroom;Sink;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;1621;2024-12-24T09:57:00.000Z;23;cold;Bathroom;Tap;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;198;2024-12-24T09:57:43.000Z;5;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;175;2024-12-24T09:58:07.000Z;7;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;160;2024-12-24T09:58:28.000Z;5;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;5103;2024-12-24T09:58:44.000Z;80;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;360;2024-12-24T10:00:01.000Z;20;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5065;2024-12-24T10:00:48.000Z;64;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;304;2024-12-24T10:31:50.000Z;7;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5440;2024-12-24T10:33:28.000Z;74;cold;Bathroom;Flush;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;159;2024-12-24T10:35:15.000Z;8;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;6886;2024-12-24T10:36:20.000Z;106;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1200;2024-12-24T10:41:48.000Z;32;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5484;2024-12-24T11:02:52.000Z;70;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1466;2024-12-24T11:04:09.000Z;23;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;5309;2024-12-24T11:06:34.000Z;77;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;1250;2024-12-24T11:06:49.000Z;21;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5472;2024-12-24T11:07:15.000Z;75;cold;Bathroom;Flush;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4613;2024-12-24T11:09:06.000Z;68;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;2113;2024-12-24T11:09:21.000Z;45;cold;Bathroom;Sink;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;274;2024-12-24T11:13:01.000Z;5;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;3025;2024-12-24T11:14:12.000Z;40;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;1380;2024-12-24T11:23:25.000Z;20;cold;Bathroom;Tap;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;119;2024-12-24T11:23:36.000Z;6;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;343;2024-12-24T11:24:48.000Z;8;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4706;2024-12-24T11:24:59.000Z;62;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;98;2024-12-24T11:30:56.000Z;6;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5693;2024-12-24T11:31:27.000Z;73;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;198;2024-12-24T11:43:13.000Z;5;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5386;2024-12-24T11:44:50.000Z;71;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;303;2024-12-24T11:45:10.000Z;9;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;242;2024-12-24T11:47:47.000Z;5;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;6213;2024-12-24T11:48:16.000Z;76;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;559;2024-12-24T11:49:01.000Z;13;cold;Bathroom;Sink;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;146;2024-12-24T11:52:58.000Z;4;cold;Bathroom;Tap;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;478;2024-12-24T11:54:17.000Z;23;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4650;2024-12-24T11:54:30.000Z;63;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;107;2024-12-24T11:55:20.000Z;4;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5474;2024-12-24T11:56:01.000Z;70;cold;Bathroom;Flush;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;1534;2024-12-24T11:56:06.000Z;54;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;446;2024-12-24T11:57:07.000Z;10;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;5260;2024-12-24T11:57:54.000Z;69;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;478;2024-12-24T11:59:49.000Z;9;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;606;2024-12-24T12:01:08.000Z;17;cold;Bathroom;Sink;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;768;2024-12-24T12:01:30.000Z;14;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5451;2024-12-24T12:01:43.000Z;74;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;137;2024-12-24T12:01:54.000Z;3;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;1945;2024-12-24T12:03:26.000Z;28;cold;Bathroom;Flush;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;448;2024-12-24T12:03:31.000Z;19;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;139;2024-12-24T12:03:34.000Z;13;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;237;2024-12-24T12:03:50.000Z;6;cold;Bathroom;Sink;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;178;2024-12-24T12:07:16.000Z;5;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;1884;2024-12-24T12:08:28.000Z;40;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2328;2024-12-24T12:08:44.000Z;45;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;236;2024-12-24T12:23:42.000Z;5;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;793;2024-12-24T12:23:46.000Z;24;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;275;2024-12-24T12:24:35.000Z;9;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;3277;2024-12-24T12:24:48.000Z;49;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;686;2024-12-24T12:27:41.000Z;22;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;1946;2024-12-24T12:28:12.000Z;27;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;350;2024-12-24T12:28:31.000Z;8;cold;Bathroom;Tap;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1450;2024-12-24T12:28:42.000Z;26;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;189;2024-12-24T12:29:53.000Z;6;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;2865;2024-12-24T12:30:16.000Z;44;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;216;2024-12-24T12:30:22.000Z;13;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;95;2024-12-24T12:31:11.000Z;9;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;6028;2024-12-24T12:31:31.000Z;87;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;2269;2024-12-24T12:32:20.000Z;50;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;3834;2024-12-24T12:36:40.000Z;79;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;393;2024-12-24T12:37:20.000Z;10;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4609;2024-12-24T12:38:08.000Z;77;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;8043;2024-12-24T12:39:03.000Z;114;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;2448;2024-12-24T12:40:02.000Z;53;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;143;2024-12-24T12:49:07.000Z;7;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4681;2024-12-24T12:49:15.000Z;64;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;189;2024-12-24T12:49:45.000Z;5;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;95;2024-12-24T13:01:32.000Z;12;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;290;2024-12-24T13:03:08.000Z;31;cold;Bathroom;Sink;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;877;2024-12-24T13:03:31.000Z;15;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;2319;2024-12-24T13:04:17.000Z;32;cold;Bathroom;Flush;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;353;2024-12-24T13:04:51.000Z;21;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;783;2024-12-24T13:12:31.000Z;22;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;404;2024-12-24T13:13:26.000Z;12;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;290;2024-12-24T13:17:30.000Z;8;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;216;2024-12-24T13:18:33.000Z;17;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5425;2024-12-24T13:19:03.000Z;72;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;193;2024-12-24T13:24:27.000Z;6;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;846;2024-12-24T13:26:57.000Z;20;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;953;2024-12-24T13:34:19.000Z;23;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5333;2024-12-24T13:35:35.000Z;81;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1190;2024-12-24T13:35:46.000Z;28;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;618;2024-12-24T13:37:21.000Z;17;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;296;2024-12-24T13:39:42.000Z;8;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;189;2024-12-24T13:41:25.000Z;18;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;8754;2024-12-24T13:42:30.000Z;109;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;296;2024-12-24T14:00:53.000Z;6;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4539;2024-12-24T14:02:43.000Z;75;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5437;2024-12-24T14:02:51.000Z;80;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1162;2024-12-24T14:04:53.000Z;30;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;403;2024-12-24T14:06:00.000Z;8;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;3003;2024-12-24T14:07:06.000Z;37;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;695;2024-12-24T14:15:58.000Z;19;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;769;2024-12-24T14:17:39.000Z;13;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;456;2024-12-24T14:18:48.000Z;11;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5495;2024-12-24T14:19:12.000Z;69;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;472;2024-12-24T14:21:13.000Z;11;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;80;2024-12-24T14:35:30.000Z;9;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;153;2024-12-24T14:37:28.000Z;8;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;8350;2024-12-24T14:38:32.000Z;102;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;206;2024-12-24T14:39:23.000Z;6;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5446;2024-12-24T14:40:58.000Z;69;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;274;2024-12-24T14:41:02.000Z;18;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4583;2024-12-24T14:43:08.000Z;70;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;948;2024-12-24T14:47:31.000Z;20;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;369;2024-12-24T14:48:22.000Z;22;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;6275;2024-12-24T14:48:57.000Z;99;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1481;2024-12-24T14:50:29.000Z;38;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4749;2024-12-24T14:50:50.000Z;80;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2330;2024-12-24T14:50:58.000Z;40;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2448;2024-12-24T14:52:50.000Z;31;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1927;2024-12-24T15:52:25.000Z;34;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;7065;2024-12-24T15:54:22.000Z;87;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;140;2024-12-24T16:05:51.000Z;4;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;4424;2024-12-24T16:08:15.000Z;60;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;189;2024-12-24T16:08:29.000Z;7;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;886;2024-12-24T16:22:06.000Z;19;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2419;2024-12-24T16:24:06.000Z;35;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;127;2024-12-24T16:29:56.000Z;5;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;200;2024-12-24T16:30:39.000Z;17;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;433;2024-12-24T16:30:55.000Z;11;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4730;2024-12-24T16:31:37.000Z;76;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;563;2024-12-24T16:31:42.000Z;10;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;86;2024-12-24T16:32:29.000Z;8;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;834;2024-12-24T16:33:04.000Z;19;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2431;2024-12-24T16:33:11.000Z;35;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;134;2024-12-24T16:53:51.000Z;7;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;127;2024-12-24T16:53:53.000Z;4;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;6072;2024-12-24T16:54:56.000Z;91;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;796;2024-12-24T16:58:38.000Z;18;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1210;2024-12-24T17:07:09.000Z;28;cold;Bathroom;Sink;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;125;2024-12-24T17:07:43.000Z;3;cold;Bathroom;Tap;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;136;2024-12-24T17:08:14.000Z;4;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2365;2024-12-24T17:09:02.000Z;38;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;162;2024-12-24T17:09:14.000Z;6;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;2642;2024-12-24T17:09:32.000Z;45;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;163;2024-12-24T17:10:24.000Z;6;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;1830;2024-12-24T17:10:53.000Z;36;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5442;2024-12-24T17:11:04.000Z;80;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;227;2024-12-24T17:11:30.000Z;8;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;136;2024-12-24T17:12:27.000Z;7;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4592;2024-12-24T17:13:29.000Z;69;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1021;2024-12-24T17:28:19.000Z;18;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5374;2024-12-24T17:30:30.000Z;80;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1018;2024-12-24T17:31:10.000Z;22;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;331;2024-12-24T17:32:14.000Z;9;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2393;2024-12-24T17:32:37.000Z;37;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;374;2024-12-24T17:42:39.000Z;7;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;3524;2024-12-24T17:43:46.000Z;41;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;274;2024-12-24T17:54:03.000Z;5;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2434;2024-12-24T17:54:55.000Z;29;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;416;2024-12-24T17:55:04.000Z;10;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;745;2024-12-24T17:58:23.000Z;12;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;469;2024-12-24T18:00:11.000Z;11;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2460;2024-12-24T18:00:18.000Z;30;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;225;2024-12-24T18:01:34.000Z;6;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;319;2024-12-24T18:22:01.000Z;9;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2486;2024-12-24T18:22:07.000Z;30;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;284;2024-12-25T06:27:17.000Z;20;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4766;2024-12-25T06:28:49.000Z;75;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;4484;2024-12-25T06:55:32.000Z;55;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;583;2024-12-25T06:56:02.000Z;13;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;106;2024-12-25T07:46:15.000Z;4;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;2327;2024-12-25T07:49:02.000Z;65;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;340;2024-12-25T07:50:35.000Z;8;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1446;2024-12-25T07:51:26.000Z;30;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;771;2024-12-25T08:06:28.000Z;13;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2472;2024-12-25T08:07:37.000Z;30;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1571;2024-12-25T08:08:21.000Z;34;cold;Bathroom;Sink;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;942;2024-12-25T08:09:49.000Z;44;cold;Bathroom;Sink;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;348;2024-12-25T08:19:57.000Z;6;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4737;2024-12-25T08:21:38.000Z;66;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1184;2024-12-25T08:31:51.000Z;28;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;413;2024-12-25T08:32:43.000Z;10;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;177;2024-12-25T08:38:32.000Z;16;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;245;2024-12-25T08:52:27.000Z;8;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;2337;2024-12-25T08:54:41.000Z;39;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;369;2024-12-25T08:56:43.000Z;28;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;8259;2024-12-25T08:57:07.000Z;101;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;160;2024-12-25T09:14:55.000Z;5;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;125;2024-12-25T09:15:20.000Z;4;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;113;2024-12-25T09:15:42.000Z;5;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4662;2024-12-25T09:16:31.000Z;64;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1007;2024-12-25T09:19:52.000Z;18;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;6050;2024-12-25T09:21:46.000Z;73;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;548;2024-12-25T09:22:54.000Z;16;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;2927;2024-12-25T09:27:24.000Z;64;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;712;2024-12-25T09:35:18.000Z;31;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;100;2024-12-25T09:38:25.000Z;9;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2453;2024-12-25T09:38:33.000Z;32;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5453;2024-12-25T09:43:14.000Z;66;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;366;2024-12-25T09:43:37.000Z;11;cold;Bathroom;Sink;ws;18
